"","p_seek_care","p_inpatient","p_complications","DW_untreated","DW_severe_with_ip","DW_severe","DW_moderate","duration_untreated","duration_severe","duration_moderate","inpatient_cost_peds","outpatient_cost_peds","inpatient_cost_adult","outpatient_cost_adult","CFR","vaccine_safety_costs","vaccine_delivery_cost_routine","vaccine_delivery_cost_booster","vaccine_delivery_cost_campaign"
"1",0.774235025180256,0.0966377962245275,0.354847995631591,0.059002198098088,0.418703562042051,0.107718468162024,0.0380510704796873,11.5571536452766,13.8024054815794,23.8115483872065,255.004640420305,46.7703050663758,516.475574718112,47.7998420115534,0.00472023368114175,0.29860124864155,2.21589128152998,1.29100718319966,0.572078049766958
"2",0.680168561058979,0.542760807539272,0.25063025928812,0.0493187303381483,0.274150851521563,0.124396056227731,0.058133726919654,10.5504566123441,23.9888711228026,5.94474024495613,256.667949014415,54.5431723782838,402.94961810039,41.5991506791968,0.00935405966940267,0.302185667826642,2.03724416385353,2.18812411200732,0.511487012708816
"3",0.474799606115133,0.487636427578801,0.497788447099866,0.0429373915468674,0.29623211571123,0.108704837233844,0.0451206858615631,31.5127647972354,41.9958376844508,11.9063621201765,254.70959252295,43.3311340317875,431.698507253537,40.409931694921,0.0617366268399635,0.301997646098766,2.72187479675062,1.27330168132513,0.494923065098749
"4",0.458270703521094,0.385833612841621,0.401872485108692,0.0348327637101753,0.300895378308886,0.13420851137991,0.0532131363631123,19.4248998896061,16.9276792001318,14.0420339153148,261.799573126072,53.217313959971,340.924446412832,39.7638605984793,0.0231655861151571,0.29508009633381,2.60206883675792,1.15537336442742,0.513298384396323
"5",0.632865957283676,0.297683537816157,0.455844765458986,0.0671112396432573,0.306692231795015,0.132897233438405,0.0533333358487867,28.5500153400778,10.2385582306042,12.3777365903979,292.211769246813,51.4211785744494,344.363409758402,50.0890691589953,0.0186520925730066,0.287480843826065,2.63828390889313,2.08786484273756,0.504845737723626
"6",0.565736760936522,0.18010865329523,0.218465527694109,0.0583202589399591,0.234319743152266,0.0793389269261852,0.054434320744626,31.6110954606103,50.9499343107788,13.4704934449633,276.109586221542,57.5182728436182,395.076444878078,44.7567938949365,0.0283207117123018,0.294019781766335,2.23329722898086,1.17461414383673,0.523469820679031
"7",0.758664892617045,0.331379295927395,0.322884419390544,0.0621565457204395,0.244191569212823,0.0908553474889645,0.0511200283535006,39.7375750526918,18.6940382445153,4.29470069048918,229.623539537569,58.0122664920669,351.605693230371,45.2955261282974,0.00812278424669662,0.292227717621912,1.96503694174291,1.02788438825701,0.466685269626326
"8",0.716923241352748,0.204283115612466,0.39045459228952,0.0395316529303815,0.354788292656042,0.155783188595926,0.0268303581471653,37.0515169858148,22.1369325726541,16.5199744334014,272.267907480951,51.4679456732111,430.480839604603,39.7507475000932,0.015027979941904,0.297426216553862,2.1704090093912,1.30779773373681,0.50976995044823
"9",0.726540160505665,0.185874429445991,0.327502406903374,0.057617180464149,0.2403730575848,0.128009055386191,0.0523839958573177,18.014637923339,14.1684696791689,16.8671754866164,268.68485530199,52.0874601288679,354.983200557985,47.7107663554995,0.00906660297173334,0.298562190048467,2.35907508014848,0.862459946503898,0.475855761377032
"10",0.736873614394911,0.418359074186351,0.297566503714167,0.0474735018558522,0.273381239863802,0.110264141053031,0.0624891713657446,20.7853219993794,14.5140777326691,5.26776192401651,374.472798188332,53.8081194099781,542.728958512301,46.7537717014731,0.026889276649039,0.298019045165345,2.54289491524084,1.52485809970496,0.524987470786642
